num,win_bi,appear_d,appear_r,appear_3,many_rep,same_rep,same_fas,art11,case_fine,fas_main,length_m,VAR00001,year,count_rep1,num_old,number,dec_nam1,regi,article,case_type,wtf,fine,simple,rep1,fas1,prejudice,prejud_des,return,return_old_des,same_judge,reg_dec,dec_num,dec_real,dec_typ1,dec_t_o1,dec_2_ro,dec_typ2,dec_t_o2,dec_nam2,dec_3_ro,dec_typ3,dec_t_o3,dec_nam3,expert,exp_cont,opros,anketa,statist,mark_gds,mark_reg,mark_r_o,a10pn,a10p1,a10p2,a10p3,a10p4,a10p5,a10p6,a10p7,a10p8,a10p9,a10p10,a10p11,a11p1,a11p2,a11p3,a11p4,a11p5,torg,r_win1,r_win2,r_win3,length_pages,small,date_bil,date_des,date_app,date_a_2,who_app,declar_a,resp_a,change_a,date_cas,who_cas,declar_c,resp_c,date_c_1,change_c,final,nadzor,judge,judge_count,jud_exp,inn1,count,spark1,ved1,okved2,okved4,inn2,spark2,ved2,inn3,spark3,ved3,cont,rep2,fas2,rep3,fas3,app_num,app_judges,app_exp,app_exp_cont,third_fas,pravo_ru,np,jud_gender,gender_rep1,gender_fas1,gen_rep_bi,gen_fas_bi,appeareance,gen_def
1230.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.6666666666666667,,2012.0,1.0,1391.0,А53-25474/2012,ООО «Строй Ресурс»,53.0,1.0,0.0,,100000.0,,Коробейник А.В.,Агиев Р.И.,,,,,,,1.0,1.0,31.0,,,,,,,,,,0.0,,0.0,0.0,0.0,ремонт здания,1.0,,,,,,,,,,,,,,1.0,,,,,1.0,0.0,,,11.0,,2012-07-31,2012-09-19,,,,,,,,,,,,,0.0,0.0,53 Грязева В. В.,18.0,1992.0,6114010980,1.0,,"Розничная торговля скобяными изделиями, лакокрасочными материала",52.0,,,,,,,,,,,,,,,,,,,,0.0,,1,,1.0,2.0,
1231.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,7.0,,2012.0,1.0,1393.0,А41-23652/2011,ОАО «Хлорактив»,41.0,1.0,0.0,,7153335.0,,Черняк П.Я.,,1.0,2.0,,,,,1.0,1.0,33.0,,,,,,,,,,0.0,,0.0,0.0,0.0,хлор,3.0,,,,,,,,,,,,,,1.0,,,,,,2.0,,,4.0,,2011-06-23,2012-01-19,,,,,,,,,,,,,2.0,0.0,41 Гапеева Р. А.,3.0,2004.0,5024068688,1.0,347.0,"Оптовая торговля прочими промышленными химическими веществами, н",51.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,1.0,
1232.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.2666666666666666,,2012.0,1.0,1394.0,А76-11167/2012,ОАО «Златмаш»,76.0,3.0,1.0,,,,Кузиков А.В.,,,,,,,,1.0,1.0,33.0,,,,,,,,,,0.0,,0.0,0.0,0.0,теплоснабжение,,,1.0,,,1.0,,,,,,,,,,,,,,,0.0,,,5.0,,2012-06-14,2012-09-20,,,,,,,,,,,,,0.0,0.0,76 Костылев И. В.,30.0,2007.0,7404052938,1.0,3245.0,Обработка отходов и лома драгоценных металлов,29.0,,,,,,,,,,,,,,,,,,,,1.0,1,,1.0,,1.0,
1233.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,14.466666666666667,,2012.0,,1395.0,А62-3273/2011,ООО «НПФ «Циклон»,62.0,1.0,0.0,,321138.0,,,Демин А.А.,1.0,0.0,,,,,1.0,1.0,31.0,,,,,,,,,,0.0,,0.0,0.0,0.0,строительство завода,1.0,,,,,,,,,,,,,,1.0,,,,,1.0,0.0,,,5.0,,2011-07-20,2012-09-26,2012-11-08,2012-11-29,1.0,0.0,0.0,0.0,,,,,,,0.0,0.0,62 Борисова Л. В.,2.0,2000.0,7719017278,1.0,145.0,Производство общестроительных работ,45.0,,,,,,,,,,,,,20АП-5733/2012,Стаханова В. Н. Игнашина Г. Д. Тимашкова Е. Н.,,,,,,0.0,,1,,1.0,1.0,
1234.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.233333333333333,,2012.0,1.0,1396.0,А35-6556/2012,ОАО «Курскрегионэнергосбыт»,35.0,3.0,1.0,,,,Ломакина В.В.,,,,,,,,1.0,1.0,33.0,,,,,,,,,,0.0,,0.0,0.0,0.0,электроэнергия,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,22.0,,2012-05-14,2012-09-18,2012-11-07,2012-12-10,1.0,1.0,0.0,0.0,,,,,,,0.0,0.0,35 Арцыбашева Т. Ю.,15.0,2011.0,4632049456,4.0,7978.0,Распределение электроэнергии,40.0,,,,,,,,,Ломакина В.В.,,,,19АП-6288/2012,Сергуткина В. А. Семенюта Е. А. Миронцева Н. Д.,,,,,,0.0,0,,0.0,,1.0,
1235.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,5.5,,2012.0,1.0,1397.0,А07-5963/2012,ОАО «Башинформсвязь»,7.0,3.0,2.0,,100000.0,,Пониткова Н.А.,"Галиуллин Т.В., Борисов Н.Н., Саляхутдинова Р.Ф.",,,,,,,1.0,1.0,33.0,,,,,,,,,,0.0,,0.0,0.0,0.0,связь,,,2.0,,,,,1.0,,,,1.0,,,,,,,,,1.0,,,17.0,,2012-04-06,2012-09-18,2012-11-06,,1.0,,,,,,,,,,1.0,0.0,07 Сафиуллина Р. Н.,7.0,1994.0,0274018377,6.0,5874.0,Деятельность в области фиксированной телефонной связи,64.0,,,,,,,,,,,,,,,,,,,,0.0,0,2,0.0,,2.0,
1236.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,6.233333333333333,,2012.0,2.0,1398.0,А58-1707/2012,ОАО «Саханефтегазсбыт»,58.0,3.0,2.0,,8166790.0,,"Тарасова Ю.С., Васильев Н.А.",Андросова Д.Ч.,,,,,,,1.0,1.0,33.0,,,,,,,,,,1.0,Довод заявителя об обоснованности установления различных цен на один и тот же товар в связи с технологической необходимостью освобождения резервуаров (решения об утверждении заключения экспертизы промышленной безопасности Управления по технологическому и,0.0,0.0,0.0,нефтепродукты,,,1.0,,,,,,1.0,,,,,,,,,,,,0.0,,,14.0,,2012-03-15,2012-09-18,2012-10-23,2013-01-16,1.0,1.0,1.0,0.0,2013-04-04,1.0,1.0,0.0,2013-05-07,0.0,0.0,0.0,58 Евсеева Е. А.,3.0,2011.0,1435115270,3.0,8051.0,Оптовая торговля топливом,51.0,,,,,,,,,Фиранская Е.А.,Трофимова Л.П.,Фиранская Е.А.,,04АП-5063/2012,Сидоренко В. А. Желтоухов Е. В. Ячменев Г. Г.,1.0,Довод заявителя об обоснованности установления различных цен на один и тот же товар в связи с технологической необходимостью освобождения резервуаров (решения об утверждении заключения экспертизы промышленной безопасности Управления по технологическому и экологическому надзору Ростехнадзора по Республике Саха (Якутия)) также правомерно отклонены судом первой инстанции.,,,,0.0,2,0,,0.0,2.0,
1237.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.7,,2012.0,2.0,1399.0,А45-21803/2012,ФГУП «Энергетик»,45.0,3.0,0.0,,300000.0,,"Шабанова Д.В., Жуков Л.П.",Княжева Е.Н.,,,,,,,1.0,1.0,37.0,,,,,,,,,,0.0,,0.0,0.0,0.0,теплоснабжение,,,1.0,,,,,1.0,,,,,,,,,,,,,0.0,,,8.0,,2012-07-30,2012-09-19,2012-10-09,2012-11-15,1.0,1.0,1.0,0.0,,,,,,,0.0,0.0,45 Булахова Е. И.,7.0,2004.0,5433103453,2.0,279.0,Производство пара и горячей воды (тепловой энергии) котельными,40.0,,,,,,,,,Камышников А.В.,Княжева Е.Н.,,,07АП-9051/2012,Жданова Л. И. Бородулина И. И. Скачкова О. А.,,,,,,0.0,2,0,,0.0,2.0,
1238.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.4,,2012.0,2.0,1400.0,А58-4580/2012,"ОАО АК ""Якутскэнерго""",58.0,3.0,1.0,,,,"Кагирова Н.А., Шпир О.В.",Файзулина Е.В.,,,,,,,1.0,1.0,33.0,,,,,,,,,,0.0,,0.0,0.0,0.0,электроэнергия,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,19.0,,2012-08-08,2012-09-19,2012-11-06,2013-01-30,1.0,0.0,0.0,0.0,,,,,,,0.0,0.0,58 Собардахова В. Э.,5.0,2002.0,1435028701,8.0,19665.0,Производство электроэнергии тепловыми электростанциями,40.0,,,,,,,,,,,,,04АП-5245/2012,Сидоренко В. А. Ячменев Г. Г. Желтоухов Е. В.,,,,,,0.0,,0,,0.0,2.0,
1239.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.4,,2012.0,1.0,1401.0,А40-80649/12,ОАО «МОЭСК»,40.0,3.0,0.0,,66597500.0,,Рыбаков С.В.,Щеснович А.А.,1.0,0.0,,,,,1.0,1.0,33.0,,,,,,,,,,0.0,,0.0,0.0,0.0,электроэнергия,,,0.0,,,,,,,,,,,,,,,,,,1.0,,,4.0,,2012-06-08,2012-09-18,2012-10-26,2012-12-10,0.0,1.0,1.0,0.0,2013-03-05,0.0,1.0,0.0,2013-04-11,0.0,1.0,0.0,40 Дранко Л. А.,14.0,1997.0,5036065113,62.0,126546.0,Передача электроэнергии,40.0,,,,,,,,,Рыбаков С.В.,Глушенкова И.С.,Рыбаков С.В.,,09АП-34483/2012,Яковлева Л. Г. Мухин С. М. Попов В. И.,,,,,,0.0,1,1,1.0,1.0,2.0,2.0
1240.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.6,,2012.0,1.0,1402.0,А06-5460/2012,ОАО «Астраханская энергосбытовая компания»,6.0,3.0,0.0,,100000.0,,Салихов И.М.,Нургалиев Т.Р.,1.0,0.0,,,,,1.0,1.0,33.0,,,,,,,,,,0.0,,0.0,0.0,0.0,электроэнергия,,,1.0,,,,1.0,,,,,,,,,,,,,,0.0,,,5.0,,2012-08-03,2012-09-20,2012-10-17,2012-11-20,1.0,1.0,1.0,0.0,,,,,,,0.0,1.0,06 Плеханова Г. А.,10.0,2004.0,3017041554,21.0,2045.0,Торговля электроэнергией,40.0,,,,,,,,,Лычагина Е.С.,Литвинов М.В.,,,12АП-9679/2012,Луговской Н. В. Борисова Т. С. Жевак И. И.,,,,,,0.0,1,1,1.0,1.0,2.0,2.0
1241.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,14.7,,2012.0,1.0,1403.0,А35-7614/2011,ООО «Газпром межрегионгаз Курск»,35.0,3.0,0.0,,15212994.24,,Братякина Л.А.,Якубович Р.М.,1.0,2.0,,,,,1.0,1.0,31.0,,,,,,,,,,0.0,,0.0,0.0,0.0,газоснабжение,,,1.0,,,1.0,,,,,,,,,,,,,,,2.0,,,9.0,,2011-07-05,2012-09-18,2012-11-07,2012-11-30,0.0,1.0,0.0,0.0,,,,,,,2.0,0.0,35 Силакова О. Н.,4.0,2003.0,4629051286,1.0,6635.0,Распределение газообразного топлива,40.0,,,,,,,,,"Братякина Л.А., Аристов В.В., Девятерикова М.А.",,,,19АП-6327/2012,Протасов А. И. Сергуткина В. А. Миронцева Н. Д.,,,,,,0.0,0,,0.0,,2.0,
1242.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.533333333333333,,2012.0,1.0,1404.0,А11-4457/2012,"ОАО ""ВОТЭК""",11.0,3.0,1.0,,,,Балахнина А.К.,"Шибаева Н.И., Ткачева О.А.",,,,,,,1.0,1.0,33.0,,,,,,,,,,0.0,,0.0,0.0,0.0,теплоснабжение,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,13.0,,2012-06-04,2012-09-18,2012-10-26,2012-12-12,1.0,1.0,1.0,0.0,2013-02-26,1.0,0.0,0.0,2013-04-09,0.0,0.0,0.0,11 Андрианова Н. В.,2.0,1998.0,3328453864,6.0,481.0,Производство пара и горячей воды (тепловой энергии) котельными,40.0,,,,,,,,,"Пряхина Ю.А., Гладштейн Б.Н.","Шибаева Н.И., Ткачева О.А.",,,01АП-6166/2012,Смирнова И. А. Протасов Ю. В. Урлеков В. Н.,,,,,,0.0,0,0,0.0,0.0,2.0,0.0
1243.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.2,,2012.0,1.0,1405.0,А21- 5385/2012,МООО «Чистота»,21.0,3.0,1.0,,,,Смелова Т.Ю.,Митюшкина Т. В.,,,,,,,1.0,1.0,31.0,,,,,,,,,,0.0,,0.0,0.0,0.0,размещение ТБО,,,1.0,,,,,,,,,,1.0,,,,,,,,0.0,,,10.0,,2012-06-13,2012-09-17,2012-11-01,2012-12-17,1.0,0.0,0.0,0.0,,,,,,,0.0,0.0,21 Сычевская С. Н.,19.0,2004.0,3914800855,1.0,3.0,"Уборка территории, восстановление после загрязнения и аналогична",90.0,,,,,,,,,,,,,13АП-21824/2012,Савицкая И. Г. Лопато И. Б. Семенова А. Б.,,,,,,0.0,0,0,0.0,0.0,2.0,0.0
1244.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.9,,2012.0,1.0,1406.0,А40-86198/12,ОАО «ВымпелКом»,40.0,1.0,0.0,,23771304.0,,Яшукова О.А.,,1.0,0.0,,,,,1.0,1.0,33.0,,,,,,,,,,0.0,,0.0,0.0,0.0,связь,2.0,,,,,,,,,,,,,,1.0,,,,,,0.0,,,16.0,,2012-06-22,2012-09-17,2012-10-31,2012-12-05,1.0,1.0,1.0,0.0,,,,,,,0.0,0.0,40 Уточкин И. Н.,29.0,1998.0,7713076301,7.0,261098.0,Деятельность в области телефонной связи,64.0,,,,,,,,,Яшукова О.А.,Алексеева А.А.,,,09АП-35031/2012,Пронникова Е. В. Захаров С. Л. Свиридов В. А.,,,,,,1.0,0,,0.0,,1.0,
1245.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,3.466666666666667,,2012.0,1.0,1407.0,А57-12864/2012,ОАО «Саратовоблгаз»,57.0,3.0,0.0,,100000.0,,Вахлаева Е.В.,"Кулеватова Ю.В., Борисова Л.Н.",,,,,,,1.0,1.0,33.0,,,,,,,,,,0.0,,0.0,0.0,0.0,обслуживание газового оборудования,,,1.0,,,1.0,,,,,,,,,,,,,,,2.0,,,7.0,1.0,2012-06-05,2012-09-17,2012-10-05,2012-11-15,0.0,1.0,1.0,0.0,,,,,,,2.0,0.0,57 Лескина Т. А.,9.0,1999.0,6454002828,2.0,1878.0,Распределение газообразного топлива,40.0,,,,,,,,,Вахлаева Е.В.,"Евсеева О.В.,",,,12АП-9367/2012,Борисова Т. С. Акимова М. А. Луговской Н. В.,,,,,,0.0,0,0,0.0,0.0,2.0,0.0
1246.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,4.833333333333333,,2012.0,1.0,1408.0,А07-7385/2012,ООО «Теплосервис»,7.0,3.0,1.0,,,,Красюк Л.Н.,Николаев Д.В.,,,,,,,1.0,1.0,31.0,,,,,,,,,,0.0,,0.0,0.0,0.0,теплоснабжение,,,1.0,,,,,1.0,,,,,,,,,,,,,0.0,,,7.0,,2012-04-25,2012-09-17,2012-11-06,2012-12-03,1.0,0.0,0.0,0.0,,,,,,,0.0,0.0,07 Решетников С. А.,10.0,2005.0,0278101788,4.0,9.0,Деятельность по обеспечению работоспособности тепловых сетей,40.0,,,,,,,,,,,,,18АП-11767/2012,Арямов А. А. Малышев М. Б. Плаксина Н. Г.,,,,,,1.0,,1,,1.0,2.0,
1247.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.4,,2012.0,1.0,1410.0,А72-6469/2012,ООО «Сатурн»,72.0,3.0,0.0,,100000.0,,Бердникова О.В.,Канева Е.С.,,,,,,,1.0,1.0,31.0,,,,,,,,,,1.0,Согласно экспертному заключению Департамента по регулированию цен и тарифов Министерства экономики Ульяновской области по экономической обоснованности тарифов на услуги водоотведения ООО «Сатурн» на 2011 год при установлении тарифа на водоотведение учтены,0.0,0.0,0.0,водоотведение,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,9.0,,2012-07-09,2012-09-19,,,,,,,,,,,,,0.0,0.0,72 Каданцев Ю. А.,15.0,1996.0,7325086596,1.0,,Удаление и обработка сточных вод,90.0,,,,,,,,,,,,,,,,,,,,1.0,0,0,0.0,0.0,2.0,0.0
1248.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,,2012.0,,1411.0,А33-11280/2012,ООО «КрасКом»,33.0,3.0,1.0,,,,,,,,,,,,1.0,1.0,31.0,,,,,,,,,,0.0,,0.0,0.0,0.0,электроэнергия,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,8.0,,2012-07-13,2012-09-17,2012-10-31,2012-12-06,1.0,1.0,1.0,0.0,,,,,,,0.0,0.0,33 Болуж Е. В.,21.0,2011.0,2466114215,2.0,3981.0,Сбор и очистка воды,41.0,,,,,,,,,Пустынский Д.В.,Жураковская О.И.,,,03АП-5204/2012,Дунаева Л. А. Борисов Г. Н. Морозова Н. А,,,,,,0.0,,,,,0.0,
1249.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.9,,2012.0,1.0,1412.0,А75-4147/2012,ЗАО «Нобили»,75.0,3.0,0.0,,300000.0,,Дёмин Е.В.,,,,,,,,1.0,1.0,32.0,,,,,,,,,,0.0,,0.0,0.0,0.0,водоотведение,,,1.0,,,,,1.0,,,,,,,,,,,,,2.0,,,5.0,,2012-05-23,2012-09-17,,,,,,,,,,,,,2.0,0.0,75 Дроздов А. Н.,10.0,2009.0,8603073973,1.0,,Производство пара и горячей воды (тепловой энергии) котельными,40.0,,,,,,,,,,,,,,,,,,,,1.0,1,,1.0,,1.0,
1250.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,12.0,,2012.0,1.0,1414.0,А08-7087/2011,ООО «Успех»,8.0,1.0,0.0,,100000.0,,Архипова Е.А.,"Свешников Д.Н., Дьяков Ю.Л.",1.0,0.0,,,,,1.0,1.0,31.0,,,,,,,,,,0.0,,0.0,0.0,0.0,продукты питания,5.0,,,,,,,,,,,,,,1.0,,,,,,1.0,,,10.0,1.0,2011-09-26,2012-09-20,,,,,,,,,,,,,1.0,0.0,08 Белоусова В. И.,11.0,1992.0,3127512728,1.0,39.0,Розничная торговля в неспециализированных магазинах замороженным,52.0,,,,,,,,,,,,,,,,,,,,0.0,0,1,0.0,1.0,2.0,1.0
1251.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.6333333333333333,,2012.0,1.0,1415.0,А12-19715/2012,ОАО «Волгоградгоргаз»,12.0,3.0,1.0,,,,Борисова И.Н.,Великанов А.П.,,,,,,,1.0,1.0,33.0,,,,,,,,,,0.0,,0.0,0.0,0.0,обслуживание газового оборудования,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,5.0,,2012-08-06,2012-09-24,2012-11-01,2013-01-10,1.0,1.0,0.0,0.0,2013-03-12,1.0,0.0,0.0,2013-04-16,0.0,0.0,0.0,12 Маслова И. И.,8.0,2011.0,3434000560,5.0,782.0,Производство санитарно-технических работ,45.0,,,,,,,,,Борисова И.Н.,,,,12АП-10142/2012,Борисова Т. С. Акимова М. А. Александрова Л. Б.,,,,,,0.0,0,1,0.0,1.0,2.0,1.0
1252.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,4.4,,2012.0,1.0,1416.0,А64-4043/2012,ОАО «Тамбовпассажироавтосервис»,64.0,3.0,0.0,,387500.0,,Кузнецов С.А.,Мозаева С.В.,,,,,,,1.0,1.0,33.0,,,,,,,,,,0.0,,0.0,0.0,0.0,услуги автовокзала,,,1.0,,,,,,1.0,,,,,,,,,,,,0.0,,,8.0,,2012-05-12,2012-09-21,,,,,,,,,,,,,0.0,0.0,64 Плахотников М. А.,12.0,2009.0,6831000473,1.0,18.0,Деятельность терминалов (автобусных станций и т.п.),63.0,,,,,,,,,,,,,,,,,,,,1.0,1,0,1.0,0.0,2.0,1.0
1253.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.3333333333333335,,2012.0,1.0,1417.0,А09-5827/2012,ОАО «Брянские коммунальные системы»,9.0,3.0,1.0,,,,Сивухина Е.М.,Семенцова О.И.,,,,,,,1.0,1.0,33.0,,,,,,,,,,0.0,,0.0,0.0,0.0,теплоснабжение,,,1.0,,,,1.0,,,,,,,,,,,,,,2.0,,,6.0,,2012-06-13,2012-09-21,,,,,,,,,,,,,2.0,0.0,09 Кулинич Е. И.,3.0,1995.0,3250066722,8.0,3589.0,"Производство, передача и распределение пара и горячей воды (тепл",40.0,,,,,,,,,,,,,,,,,,,,0.0,0,0,0.0,0.0,2.0,0.0
1254.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8.866666666666667,,2012.0,,1418.0,А76-24707/2011,ООО УК «Западный-1»,76.0,3.0,1.0,,,,,Лупанова Н.С.,,,,,,,1.0,1.0,31.0,,,,,,,,,,0.0,,0.0,0.0,0.0,водоотведение,,,1.0,,,,,,,,,,1.0,,,,,,,,0.0,,,10.0,,2011-12-23,2012-09-14,,,,,,,,,,,,,0.0,0.0,76 Наконечная О. Г.,18.0,2006.0,7446059276,5.0,,Управление эксплуатацией жилого фонда,70.0,,,,,,,,,,,,,,,,,,,,0.0,,0,,0.0,1.0,
1255.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,,2012.0,1.0,1419.0,А12-18549/2012,ОАО «Волгоградэнергосбыт»,12.0,3.0,0.0,,,,Парамонова С.А.,Удовик К.А.,,,,,,,1.0,1.0,33.0,,,,,,,,,,0.0,,0.0,0.0,0.0,электроэнергия,,,1.0,,,1.0,,,,,,,,,,,,,,,0.0,,,10.0,,2012-07-23,2012-09-21,2012-10-08,2012-11-15,1.0,1.0,1.0,0.0,2013-02-07,1.0,0.0,0.0,2013-03-14,0.0,0.0,0.0,12 Романов С. П.,14.0,2002.0,3445071523,16.0,19672.0,Оптовая торговля электрической и тепловой энергией (без их перед,51.0,,,,,,,,,Парамонова С.А.,Удовик К.А.,,,12АП-9373/2012,Борисова Т. С. Акимова М. А. Луговской Н. В.,,,,,,1.0,0,0,0.0,0.0,2.0,0.0
1256.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,7.233333333333333,,2012.0,1.0,1420.0,А46-3575/2012,ЗАО «СибКом»,46.0,3.0,1.0,,,,Галахов Ю.И.,Молчанов Н.В.,,,,,,,2.0,2.0,32.0,,1.0,31.0,,ООО «Тепло»,,,,,0.0,,0.0,0.0,0.0,теплоснабжение,,,1.0,,,,,,,,,,1.0,,,,,,,,0.0,0.0,,17.0,,2012-02-09,2012-09-13,2012-10-22,2012-11-20,1.0,1.0,1.0,0.0,2013-01-24,1.0,0.0,1.0,2013-03-14,0.0,0.0,0.0,46 Ярковой С. В.,8.0,2006.0,5506054120,2.0,,Управление эксплуатацией жилого фонда,70.0,,,,Передача пара и горячей воды (тепловой энергии),,,,,Галахов Ю.И.,Молчанов Н.В.,,Молчанов Н.В.,08АП-9474/2012,Лотов А. Н. Сидоренко О. А. Шиндлер Н. А.,,,,,,1.0,1,1,1.0,1.0,2.0,2.0
1257.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,8.066666666666666,,2012.0,1.0,1421.0,А40-19161/12,"ЗАО ""Банк Русский Стандарт""",40.0,1.0,0.0,,100000.0,,Калиниченко Н.А.,,,,,,,,2.0,1.0,32.0,,0.0,32.0,,ЗАО «Русский Стандарт Страхование»,,,,,0.0,,0.0,0.0,0.0,страхование,2.0,,,,,,,,,,,,,,1.0,,,,,,2.0,,,5.0,,2012-01-20,2012-09-18,,,,,,,,,,,,,2.0,0.0,40 Корогодов И. В.,23.0,2006.0,7707056547,2.0,33027.0,Прочее денежное посредничество,65.0,,,2115.0,Страхование жизни,,,,,,,,,,,,,,,,1.0,,,,,1.0,
1258.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,3.5,,2012.0,3.0,1422.0,А40- 76700/12,ОАО «МОЭСК»,40.0,3.0,2.0,,,,"Киреева В.С., Бычков М.Ю., Козлов И.В.",Щеснович А.А.,,,,,,,1.0,1.0,33.0,,,,,,,,,,0.0,,0.0,0.0,0.0,электроэнергия,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,5.0,,2012-05-31,2012-09-13,2012-10-24,2013-01-14,1.0,1.0,1.0,1.0,,,,,,,1.0,0.0,40 Сизова О. В.,17.0,2011.0,5036065113,62.0,126546.0,Передача электроэнергии,40.0,,,,,,,,,"Киреева В.С., Бычков М.Ю., Козлов И.В.",Глушенкова И.С.,,,09АП-34259/2012,Поташова Ж. В. Попов В. И. Мухин С. М.,,,,,,0.0,2,1,,1.0,2.0,
1259.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.433333333333333,,2012.0,2.0,1423.0,А72-6157/2012,ООО «ЭкоЛайф»,72.0,3.0,1.0,,,,"Долгов К.Н., Шувалов Д. И.",Батраков С. В.,,,,,,,1.0,1.0,31.0,,,,,,,,,,0.0,,0.0,0.0,0.0,вывоз ТБО,,,1.0,1.0,,,,,,,,,,,,,,,,,2.0,,,15.0,,2012-07-02,2012-09-13,2012-11-02,2012-12-10,0.0,1.0,0.0,0.0,2013-02-25,0.0,0.0,0.0,2013-04-09,0.0,2.0,0.0,72 Ипполитова И. В.,10.0,1995.0,7328506658,1.0,92.0,Обработка металлических отходов и лома,60.0,,,,,,,,,Долгов К.Н.,,,,11АП-14535/2012,Кувшинов В. Е. Юдкин А. А. Филиппова Е. Г.,,,,,,0.0,1,1,1.0,1.0,2.0,2.0
1260.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.033333333333333,,2012.0,1.0,1425.0,А06-4320/2012,ОАО «Астраханская энергосбытовая компания»,6.0,3.0,1.0,,,,Лычагина Е.С.,Литвинов М.В.,,,,,,,1.0,1.0,33.0,,,,,,,,,,0.0,,0.0,0.0,0.0,электроэнергия,,,1.0,,,,1.0,,,,,,,,,,,,,,0.0,,,6.0,,2012-06-19,2012-09-18,2012-10-30,2012-12-04,1.0,1.0,1.0,0.0,2013-02-27,1.0,0.0,0.0,2013-04-02,0.0,0.0,1.0,06 Блажнов Д. Н.,16.0,2007.0,3017041554,21.0,2045.0,Торговля электроэнергией,40.0,,,,,,,,,Лычагина Е.С.,Литвинов М.В.,,,12АП-10086/2012,Луговской Н. В. Борисова Т. С. Жевак И. И.,,,,,,1.0,0,1,0.0,1.0,2.0,1.0
1261.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,3.5,,2012.0,2.0,1427.0,А56-32162/2012,"ГУП ""Водоканал Санкт-Петербурга""",56.0,3.0,1.0,,,,"Белов А.А., Лебедев А.Е.","Бабурина М.С., Мультановская В.В.",,,,,,,1.0,1.0,36.0,,,,,,,,,,0.0,,0.0,0.0,0.0,водоснабжение,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,6.0,,2012-05-31,2012-09-13,2012-10-25,2012-12-27,1.0,1.0,1.0,0.0,2013-02-21,1.0,,,,,0.0,0.0,56 Ресовская Т. М.,14.0,2002.0,7830000426,5.0,22797.0,Удаление и обработка сточных вод,41.0,,,,,,,,,"Белов А.А., Лебедев А.Е.",Бабурина М.С.,,,13АП-21307/2012,Шульга Л. А. Есипова О. И. Фокина Е. А.,,,,,,0.0,1,0,1.0,0.0,2.0,1.0
